run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,day,at_risk_start,at_risk_end,exit_count,funding_exit_count,insolvency_exit_count,joint_exit_count,market_event,market_loss_fraction,price_impact_loss,forced_sale_fraction,asset_price,preimpact_forced_sale_value,forced_sale_proceeds,total_funding_requested,total_funding_repaid,total_unpaid,total_liabilities,mean_active_equity,mean_active_cash
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.149137895334,0.149137895334,0,15.0532375046,1,0.0954500106373
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.157279387095,0.157279387095,0,14.8959581175,1,0.0797220719279
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,2.46762758077e-05,1,0.000594667090656,0.000594667090656,0.159292896014,0.159292896014,0,14.7366652215,1,0.0638522490355
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.000605132700412,1,0.0145825741858,0.0145825741858,0.167009063427,0.167009063427,0,14.5696561581,1,0.0486096001114
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.148823040085,0.148823040085,0,12.2267297709,1,0.119027139472
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.147759263402,0.147759263402,0,12.0789705075,1,0.104251213132
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.164192079286,0.164192079286,0,11.9147784283,1,0.0878320052036
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156823007479,0.156823007479,0,11.7579554208,1,0.0721497044557
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,6.99468604604e-05,0.000466328712374,0.99993005314,0.0098099045475,0.00980921837547,0.155217596255,0.155217596255,0,11.6027378245,0.999852856578,0.0576088666678
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156093175178,0.156093175178,0,15.2023753999,1,0.110363800171
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.149137895334,0.149137895334,0,15.0532375046,1,0.0954500106373
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.157279387095,0.157279387095,0,14.8959581175,1,0.0797220719279
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,3.70144822148e-06,2.4676367146e-05,0.999996298552,0.000594669291793,0.000594667090656,0.159292896014,0.159292896014,0,14.7366652215,0.999991079977,0.0638522490355
rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0p15_p_0p1_cash_baseline,1,1,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,9.07743611684e-05,0.000605189876068,0.999905524527,0.0145838980298,0.0145825741858,0.167009063427,0.167009063427,0,14.5696561581,0.999772331436,0.0486096001114
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.148823040085,0.148823040085,0,12.2267297709,1,0.119027139472
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.147759263402,0.147759263402,0,12.0789705075,1,0.104251213132
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.164192079286,0.164192079286,0,11.9147784283,1,0.0878320052036
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156823007479,0.156823007479,0,11.7579554208,1,0.0721497044557
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.000466296094145,1,0.00980921837547,0.00980921837547,0.155217596255,0.155217596255,0,11.6027378245,1,0.0576088666678
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,1,10,10,0,0,0,0,1,0.0703634639921,0,0,0.929636536008,0,0,0.156093175178,0.156093175178,0,15.2023753999,0.830432935882,0.110363800171
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0.149137895334,0.149137895334,0,15.0532375046,0.830432935882,0.0954500106373
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0.157279387095,0.157279387095,0,14.8959581175,0.830432935882,0.0797220719279
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,2.65440038681e-05,0.929636536008,0.000594667090656,0.000594667090656,0.159292896014,0.159292896014,0,14.7366652215,0.830432935882,0.0638522490355
rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0_p_0p1_cash_baseline,1,1,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.000650935938108,0.929636536008,0.0145825741858,0.0145825741858,0.167009063427,0.167009063427,0,14.5696561581,0.830432935882,0.0486096001114
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.148823040085,0.148823040085,0,12.2267297709,1,0.119027139472
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.147759263402,0.147759263402,0,12.0789705075,1,0.104251213132
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.164192079286,0.164192079286,0,11.9147784283,1,0.0878320052036
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156823007479,0.156823007479,0,11.7579554208,1,0.0721497044557
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,6.99468604604e-05,0.000466328712374,0.99993005314,0.0098099045475,0.00980921837547,0.155217596255,0.155217596255,0,11.6027378245,0.999852856578,0.0576088666678
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.0703634639921,0,0,0.929636536008,0,0,0.156093175178,0.156093175178,0,15.2023753999,0.830432935882,0.110363800171
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0.149137895334,0.149137895334,0,15.0532375046,0.830432935882,0.0954500106373
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0.157279387095,0.157279387095,0,14.8959581175,0.830432935882,0.0797220719279
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,3.98160850679e-06,2.65441095563e-05,0.929632834559,0.000594669458397,0.000594667090656,0.159292896014,0.159292896014,0,14.7366652215,0.830424015858,0.0638522490355
rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_1_lambda_0p15_p_0p1_cash_baseline,1,1,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,9.76455469754e-05,0.000651002097415,0.929542060053,0.0145839982483,0.0145825741858,0.167009063427,0.167009063427,0,14.5696561581,0.830205266565,0.0486096001114
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.148823040085,0.148823040085,0,12.2267297709,1,0.119027139472
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.147759263402,0.147759263402,0,12.0789705075,1,0.104251213132
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.164192079286,0.164192079286,0,11.9147784283,1,0.0878320052036
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156823007479,0.156823007479,0,11.7579554208,1,0.0721497044557
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.000466296094145,1,0.00980921837547,0.00980921837547,0.155217596255,0.155217596255,0,11.6027378245,1,0.0576088666678
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,1,10,10,0,0,0,0,1,0.142779822571,0,0,0.857220177429,0,0,0.156093175178,0.156093175178,0,15.2023753999,0.655918655009,0.110363800171
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0.149137895334,0.149137895334,0,15.0532375046,0.655918655009,0.0954500106373
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0.157279387095,0.157279387095,0,14.8959581175,0.655918655009,0.0797220719279
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,2.87863917083e-05,0.857220177429,0.000594667090656,0.000594667090656,0.159292896014,0.159292896014,0,14.7366652215,0.655918655009,0.0638522490355
rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0_p_0p1_cash_baseline,1,1,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.000705927372667,0.857220177429,0.0145825741858,0.0145825741858,0.167009063427,0.167009063427,0,14.5696561581,0.655918655009,0.0486096001114
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.148823040085,0.148823040085,0,12.2267297709,1,0.119027139472
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.147759263402,0.147759263402,0,12.0789705075,1,0.104251213132
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.164192079286,0.164192079286,0,11.9147784283,1,0.0878320052036
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156823007479,0.156823007479,0,11.7579554208,1,0.0721497044557
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,6.99468604604e-05,0.000466328712374,0.99993005314,0.0098099045475,0.00980921837547,0.155217596255,0.155217596255,0,11.6027378245,0.999852856578,0.0576088666678
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.142779822571,0,0,0.857220177429,0,0,0.156093175178,0.156093175178,0,15.2023753999,0.655918655009,0.110363800171
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0.149137895334,0.149137895334,0,15.0532375046,0.655918655009,0.0954500106373
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0.157279387095,0.157279387095,0,14.8959581175,0.655918655009,0.0797220719279
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,4.31796807865e-06,2.87865160075e-05,0.857216475979,0.00059466965842,0.000594667090656,0.159292896014,0.159292896014,0,14.7366652215,0.655909734983,0.0638522490355
rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_2_lambda_0p15_p_0p1_cash_baseline,1,1,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.000105895170233,0.000706005183479,0.857125700895,0.0145841185735,0.0145825741858,0.167009063427,0.167009063427,0,14.5696561581,0.655690984788,0.0486096001114
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.297646080169,0.297646080169,0,12.0779067309,1,0.104144835464
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.295518526804,0.295518526804,0,11.7823882041,1,0.0745929827836
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0.00200157999254,1,0.0421061541997,0.0421061541997,0.328384158572,0.328384158572,0,11.4540040455,1,0.0459651823463
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00619667122036,1,0.130095098204,0.130095098204,0.313646014959,0.313646014959,0,11.1403580305,1,0.0276100906709
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00663091314994,1,0.138349076926,0.138349076926,0.310435192509,0.310435192509,0,10.829922838,1,0.0104014791126
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.312186350357,0.312186350357,0,15.0462822248,1,0.0947544826529
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.298275790668,0.298275790668,0,14.7480064341,1,0.0649269035861
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0.0013660225604,1,0.0329194189632,0.0329194189632,0.31455877419,0.31455877419,0,14.4334476599,1,0.0367629680635
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00570112895615,1,0.137202331735,0.137202331735,0.318585792028,0.318585792028,0,14.1148618679,1,0.0186246220342
rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0_p_0p1_cash_baseline,1,2,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00713695252187,1,0.17077739379,0.17077739379,0.334018126855,0.334018126855,0,13.780843741,1,0.00230054872775
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.297646080169,0.297646080169,0,12.0779067309,1,0.104144835464
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.295518526804,0.295518526804,0,11.7823882041,1,0.0745929827836
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0.00030028208806,0.00200218121169,0.999699717912,0.0421188017215,0.0421061541997,0.328384158572,0.328384158572,0,11.4540040455,0.999368312835,0.0459651823463
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000930213221954,0.00620430759176,0.998769784016,0.13021622706,0.130095098204,0.313646014959,0.313646014959,0,11.1403580305,0.997415978037,0.0276100906709
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.000996366888576,0.00664575728016,0.997774642874,0.138487060848,0.138349076926,0.310435192509,0.310435192509,0,10.829922838,0.995339707175,0.0104014791126
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.312186350357,0.312186350357,0,15.0462822248,1,0.0947544826529
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.298275790668,0.298275790668,0,14.7480064341,1,0.0649269035861
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0.000204924382496,0.00136630254911,0.999795075618,0.0329261663375,0.0329194189632,0.31455877419,0.31455877419,0,14.4334476599,0.999506158112,0.0367629680635
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000855711089416,0.00570718279431,0.998939539884,0.137319837843,0.137202331735,0.318585792028,0.318585792028,0,14.1148618679,0.997447241966,0.0186246220342
rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_0_lambda_0p15_p_0p1_cash_baseline,1,2,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.00107226125465,0.00715224358683,0.99786841572,0.170960708334,0.17077739379,0.334018126855,0.334018126855,0,13.780843741,0.994884206446,0.00230054872775
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.297646080169,0.297646080169,0,12.0779067309,1,0.104144835464
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.295518526804,0.295518526804,0,11.7823882041,1,0.0745929827836
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0.00200157999254,1,0.0421061541997,0.0421061541997,0.328384158572,0.328384158572,0,11.4540040455,1,0.0459651823463
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00619667122036,1,0.130095098204,0.130095098204,0.313646014959,0.313646014959,0,11.1403580305,1,0.0276100906709
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00663091314994,1,0.138349076926,0.138349076926,0.310435192509,0.310435192509,0,10.829922838,1,0.0104014791126
