sensitivity,outcome,scenario,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
market_frequency,liability_reduction,0.05,1,1,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.05,1,2,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.05,2,0,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.05,2,1,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.05,2,2,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.1,0,0,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.1,0,1,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.1,0,2,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.1,1,0,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.1,1,1,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.1,1,2,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.1,2,0,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.1,2,1,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.1,2,2,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.2,0,0,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.2,0,1,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.2,0,2,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.2,1,0,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.2,1,1,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.2,1,2,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
market_frequency,liability_reduction,0.2,2,0,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.2,2,1,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,liability_reduction,0.2,2,2,100,0.149638882678,0.000205496017853,0.149233567426,0.150049787929,0.149233126358,0.150044638998
market_frequency,forced_sale_proceeds,0.05,0,0,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.05,0,1,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.05,0,2,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.05,1,0,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.05,1,1,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
