sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
high_impact,liability_reduction,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,0,0,0,0,0,0
high_impact,liability_reduction,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,0.0750591104548,0.000104588532576,0.0748579044953,0.0752667510989,0.074853826283,0.0752643946266
high_impact,liability_reduction,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,0,0,0,0,0,0
high_impact,liability_reduction,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,0.0750591104548,0.000104588532575,0.0748579044953,0.075266751099,0.074853826283,0.0752643946267
high_impact,liability_reduction,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,0,0,0,0,0,0
high_impact,liability_reduction,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,0.0750591104548,0.000104588532576,0.0748579044953,0.0752667510989,0.074853826283,0.0752643946266
high_impact,liability_reduction,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0,0,0,0,0,0
high_impact,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,0.00475050811168,9.70663813737e-05,0.00456128772115,0.00495088733479,0.00453494008616,0.00496607613721
high_impact,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,0.04126734318,0.000271180153328,0.0407309559139,0.041801929354,0.0406650978981,0.0418695884619
high_impact,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,0.00475050811168,9.70663813737e-05,0.00456128772115,0.00495088733479,0.00453494008616,0.00496607613721
high_impact,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,0.04126734318,0.000271180153328,0.0407309559139,0.041801929354,0.0406650978981,0.0418695884619
high_impact,forced_sale_proceeds,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,0.00475050811168,9.74487827779e-05,0.0045625287967,0.00494923247923,0.00453154147108,0.00496947475228
