sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_0_market_2,high,reference,,0,2,100,-0.00285602869771,0.00016296046102,-0.0031753098134,-0.00253669353189,-0.00320249004703,-0.00250956734839
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_1_market_0,high,reference,,1,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_1_market_1,high,reference,,1,1,100,-0.00142691817957,8.26439865601e-05,-0.00158858454768,-0.00126481405872,-0.0016026230525,-0.00125121330664
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_1_market_2,high,reference,,1,2,100,-0.00285602869771,0.00016296046102,-0.0031753098134,-0.00253669353189,-0.00320249004703,-0.00250956734839
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_2_market_0,high,reference,,2,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_2_market_1,high,reference,,2,1,100,-0.00132840209727,7.78141458753e-05,-0.00147880961305,-0.00118046635191,-0.00149383850931,-0.00116296568522
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_2_market_2,high,reference,,2,2,100,-0.0026560775059,0.000153172170679,-0.00295247252797,-0.00236321450015,-0.00298172850491,-0.00233042650688
cash_buffer,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,high,,0_to_1,,,100,-0.065633428527,0.00382116179844,-0.0731804435808,-0.0579676073784,-0.0732149584391,-0.058051898615
cash_buffer,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,high,,1_to_2,,,100,-0.0657486993025,0.00371581113752,-0.0730454427016,-0.0582691078934,-0.0731212039941,-0.0583761946108
cash_buffer,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,low,,0_to_1,,,100,-0.0696336931427,0.00405510533462,-0.0776539469733,-0.0615102530606,-0.0776793881466,-0.0615879981388
cash_buffer,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,low,,1_to_2,,,100,-0.0705970107031,0.00398893495329,-0.0783734409085,-0.0626067786867,-0.0785114176978,-0.0626826037084
